x, y, z
-4147932.0503497757, 2866481.9839294334, -3893902.7868795567
-4147930.666818149, 2866482.11946655, -3893906.2695430894
-4147931.7564682, 2866481.7808387773, -3893903.9469975117
-4147933.0162242693, 2866481.5597646176, -3893901.7822706606
-4147932.6257978315, 2866481.289955491, -3893902.84819909
-4147933.4919017716, 2866484.071777797, -3893897.454278986
-4147933.2600040943, 2866482.8198766643, -3893899.625362417
-4147933.625425968, 2866485.2579385736, -3893895.1912162593
-4147933.88865721, 2866484.345960868, -3893896.394332738
-4147934.3731117183, 2866483.5891040554, -3893896.3696553987
-4147934.015523219, 2866483.3419879074, -3893897.4666176587
-4147934.1032218314, 2866482.3109480273, -3893898.5018865117
-4147933.7575139957, 2866482.072042256, -3893899.613023739
-4147933.1374115106, 2866480.5496264044, -3893902.84819909
-4147934.2595015923, 2866480.2334160036, -3893900.5563132353
-4147932.154065492, 2866479.8700729636, -3893906.2265446065
-4147933.015890676, 2866479.37400361, -3893905.12360019
-4147934.3994216183, 2866479.2384650237, -3893901.6409366457
-4147935.707912911, 2866480.1427134434, -3893897.1349690957
-4147934.6988539887, 2866479.445391313, -3893900.489011339
-4147935.639600307, 2866481.1871499442, -3893896.118021316
-4147935.780165682, 2866482.375934394, -3893895.2955340794
-4147934.9463040084, 2866483.985215986, -3893895.4735100027
-4147934.2668057354, 2866484.607285387, -3893895.313855131
-4147934.8388232253, 2866485.0025856076, -3893894.4195460128
-4147935.7171338955, 2866483.4262623666, -3893894.284568506
-4147936.1571395835, 2866482.636446876, -3893894.2168928026
-4147936.6517497343, 2866480.7949630683, -3893895.1542002587
-4147936.279931021, 2866480.538013339, -3893896.240660215
-4147936.707276143, 2866479.73944893, -3893896.1610197104
-4147935.783999143, 2866479.1014076583, -3893898.158273097
-4147936.1352579743, 2866479.344149145, -3893897.0553285736
-4147935.1974116745, 2866478.6960395887, -3893900.4766726573
-4147934.369943195, 2866478.124207905, -3893904.0023346646
-4147934.9173649494, 2866478.5025100536, -3893901.6469190377
-4147936.098007153, 2866478.226762214, -3893899.4103702963
-4147936.4456306812, 2866477.3753472473, -3893900.691290928
-4147935.5711464165, 2866477.8626691345, -3893901.7822706606
-4147935.982810486, 2866478.1471542525, -3893897.863640485
-4147937.1331770946, 2866478.9421281284, -3893896.0810053064
-4147937.711516792, 2866481.5273276567, -3893893.2859415226
-4147937.1856392934, 2866483.347204334, -3893892.316137799
-4147936.1463302537, 2866483.722863937, -3893893.255281819
-4147935.222522476, 2866485.2677460285, -3893893.34726093
-4147935.639837477, 2866485.556137056, -3893892.303799141
-4147936.660435987, 2866486.261435099, -3893890.398523843
-4147941.0139579466, 2866482.7156313085, -3893888.743045419
-4147938.815708405, 2866481.1965054832, -3893892.4081168897
-4147937.534938365, 2866475.9425957543, -3893897.8819615482
-4147940.315365351, 2866476.7723947656, -3893894.284568506
-4147939.86520557, 2866478.646837535, -3893893.3902592952
-4147937.4178344295, 2866476.955555273, -3893899.692664298
-4147936.159649463, 2866477.1777167623, -3893901.855928865
-4147937.014408877, 2866476.6767636877, -3893902.181221439
-4147937.099016378, 2866476.735232616, -3893900.826268621
-4147935.3108807323, 2866477.682809585, -3893902.9712120574
-4147936.0940318103, 2866477.1323709576, -3893903.22882888
-4147935.1598199224, 2866477.578417301, -3893904.266307841
-4147937.617015785, 2866475.99931622, -3893902.2672183267
-4147936.9215610404, 2866475.5187148903, -3893903.0448702783
-4147937.649796254, 2866476.0219695084, -3893900.8632846638
-4147936.48116098, 2866476.308256969, -3893903.112172206
-4147937.9686143496, 2866476.242292113, -3893899.729680333
-4147938.179746301, 2866475.296553279, -3893900.881605736
-4147937.737153191, 2866474.990694763, -3893903.3331468673
-4147938.683245762, 2866474.5528580975, -3893902.3098428715
-4147936.672780489, 2866475.346792469, -3893904.2476128563
-4147936.083229386, 2866476.033262043, -3893904.1739546186
-4147934.6265718373, 2866477.2099101716, -3893905.197258445
-4147934.08989583, 2866477.9306779276, -3893905.17258106
-4147935.608929473, 2866475.7054919647, -3893905.1606162675
-4147934.5975580905, 2866476.0982162356, -3893906.122226547
-4147934.1194349215, 2866476.859447461, -3893906.152886335
-4147936.113816509, 2866474.9605145203, -3893905.1542599713
-4147937.720020157, 2866473.8872114, -3893904.2722902354
-4147936.650492002, 2866474.2397463834, -3893905.1789373565
-4147938.1503932746, 2866474.1846250514, -3893903.2411675667
-4147938.928601623, 2866473.628528703, -3893902.0582085
-4147938.7100918475, 2866474.5714103538, -3893900.900300707
-4147938.4985644384, 2866475.5168758286, -3893899.7480014004
-4147938.9830173496, 2866474.760018254, -3893899.7233240446
-4147939.371194369, 2866473.9343867344, -3893899.60666745
-4147939.119902083, 2866473.760728751, -3893897.93131625
-4147939.8165367465, 2866473.1505015083, -3893900.9799412847
-4147938.7593297805, 2866473.511551746, -3893903.3331468673
-4147939.2892793817, 2866472.786135305, -3893903.3514679475
-4147939.5107739484, 2866472.9392012265, -3893902.1258843117
-4147938.257743852, 2866473.164925901, -3893904.2969676144
-4147937.2453244277, 2866473.559168164, -3893905.2585780066
-4147937.8934278004, 2866472.9131617425, -3893905.387573427
-4147935.860275745, 2866474.7853025035, -3893906.3495576587
-4147936.442052584, 2866474.0957021825, -3893906.4168596324
-4147935.186060788, 2866475.413263993, -3893906.1958848187
-4147935.709214206, 2866474.6809098353, -3893907.6446535075
-4147936.736672318, 2866473.2076590317, -3893907.650635906
-4147937.0372805987, 2866473.4153973935, -3893906.4968742006
-4147937.6849883003, 2866472.769117594, -3893906.625495751
-4147938.3775401697, 2866472.156069276, -3893906.7974896836
-4147938.5535383592, 2866472.2776944935, -3893905.5289075393
-4147940.3593652085, 2866471.308718455, -3893903.3828755138
-4147940.6200268697, 2866471.488851029, -3893902.1943079224
-4147940.0051938565, 2866473.2808747934, -3893899.7233240446
-4147940.632863214, 2866472.6229882943, -3893899.833998249
-4147941.225222404, 2866471.90707682, -3893899.896439438
-4147941.206057005, 2866473.0190991494, -3893898.937853042
-4147940.5783875603, 2866473.6769857383, -3893898.827178863
-4147941.7984162765, 2866472.303187575, -3893899.000294217
-4147942.0286138533, 2866472.462267671, -3893897.782936355
-4147940.748054164, 2866473.7942354544, -3893897.5526144677
-4147941.525213073, 2866473.239654893, -3893896.3696553987
-4147939.691920875, 2866474.1560279126, -3893897.037007514
-4147941.890702232, 2866473.4922295464, -3893895.2772130286
-4147942.477197246, 2866472.772265239, -3893896.7719708118
-4147942.5368350726, 2866475.0303894663, -3893893.5005594483
-4147943.0115612717, 2866473.1415422815, -3893894.4042161573
-4147942.641708023, 2866472.8859518836, -3893895.4895876595
-4147942.501492215, 2866473.9143215963, -3893894.4195460128
-4147940.900439148, 2866477.176716024, -3893893.402597956
-4147943.006373579, 2866475.3548685047, -3893892.5064522577
-4147943.0473992466, 2866474.2915756847, -3893893.5005594483
-4147942.0103077097, 2866476.8520575645, -3893892.531129575
-4147945.630690751, 2866474.951515149, -3893889.69904845
-4147944.593440603, 2866476.4516262235, -3893889.6986745517
-4147943.0092744078, 2866476.4485174073, -3893891.5568057992
-4147942.4976614625, 2866477.1888482543, -3893891.5568057992
-4147941.4344646456, 2866477.545759831, -3893892.4694362828
-4147940.38947073, 2866480.1007815497, -3893891.49548642
-4147941.9706110843, 2866479.007914128, -3893890.588838214
-4147943.5586029, 2866477.922022456, -3893889.6867098007
-4147944.6548936195, 2866477.585738604, -3893888.8043647557
-4147946.209268854, 2866476.4766148324, -3893887.8734128023
-4147947.3348625945, 2866476.1291983533, -3893887.001943687
-4147945.761331476, 2866478.3503532694, -3893886.977266404
-4147945.1978910225, 2866479.0548689244, -3893886.928285736
-4147943.61332985, 2866479.0514870174, -3893888.7860437343
-4147941.9803625536, 2866480.108539615, -3893889.6437114747
-4147943.648660028, 2866482.353080375, -3893885.9603176587
-4147944.7289964403, 2866480.9141253945, -3893886.015280685
-4147946.31581368, 2866479.8274205686, -3893885.1149880546
-4147948.3989317063, 2866479.081446943, -3893883.244890551
-4147948.9543689294, 2866477.2483727005, -3893884.224823673
-4147942.687930872, 2866484.9663376003, -3893885.0660074092
-4147942.627528676, 2866483.8307080637, -3893885.9603176587
-4147938.3388890494, 2866487.421352194, -3893887.677116189
-4147940.544000555, 2866486.761929605, -3893885.923301743
-4147942.076747343, 2866484.5439719767, -3893885.923301743
-4147942.138197728, 2866485.67808444, -3893885.0289915022
-4147939.994662738, 2866487.473949449, -3893885.886659725
-4147940.5991203045, 2866487.891667653, -3893885.0230091335
-4147937.320140467, 2866487.8112206655, -3893888.632745391
-4147936.7481239014, 2866487.4159209332, -3893889.527055148
-4147939.3931020703, 2866488.149879988, -3893885.800663153
-4147936.1231055744, 2866486.983993621, -3893890.3742204355
-4147935.7069655275, 2866486.696414451, -3893891.4158460065
-4147936.1726746606, 2866488.109895496, -3893889.4657357973
-4147935.787801608, 2866487.8439237014, -3893890.5398575016
-4147935.423488631, 2866487.592160228, -3893891.630463834
-4147935.1349485517, 2866486.3011144353, -3893892.3101554196
-4147934.7045779377, 2866486.0037010405, -3893893.341278549
-4147934.910024377, 2866487.2373237223, -3893892.58011031
-4147934.3539608843, 2866487.9446947114, -3893892.5371119548
-4147934.7507153302, 2866488.2188774105, -3893891.477165386
-4147935.2380680162, 2866488.555669288, -3893890.5028415434
-4147934.310721398, 2866486.8231671895, -3893893.4515787023
-4147933.715886626, 2866487.5037445873, -3893893.371938253
-4147934.197443369, 2866485.6532388832, -3893894.2969071697
-4147933.6089388253, 2866486.3381907297, -3893894.2232490843
-4147940.56442005, 2866488.9593347046, -3893884.0348835047
-4147939.3561788783, 2866489.218252363, -3893884.8143740185
-4147938.8423199975, 2866488.86314328, -3893885.7636472373
-4147942.303286913, 2866489.0693539847, -3893882.325902687
-4147940.468943658, 2866489.9872434135, -3893882.9932572762
-4147941.6107317167, 2866489.682402163, -3893882.1539097
-4147938.9705573367, 2866490.0434106444, -3893883.4946009405
-4147940.668392608, 2866491.2167229657, -3893880.7915122
-4147941.243842483, 2866490.5227476573, -3893880.8528314247
-4147942.3465245254, 2866490.1908814744, -3893881.4114346057
-4147939.6446974073, 2866491.60093205, -3893880.306566869
-4147944.5049635065, 2866489.499203138, -3893879.616456536
-4147945.042690049, 2866488.776916536, -3893879.641133774
-4147950.614623654, 2866478.395706587, -3893881.486214148
-4147939.61610709, 2866470.79508328, -3893905.553211024
-4147938.6997856908, 2866471.287117247, -3893906.619513353
-4147939.201941762, 2866470.508870624, -3893906.5967054623
-4147938.7490171758, 2866470.195873035, -3893907.6065157135
-4147937.849842307, 2866471.791398663, -3893907.7366328924
-4147937.2482845527, 2866472.467329213, -3893907.650635906
-4147936.7866438893, 2866472.1483079325, -3893908.6492622336
-4147937.193553489, 2866471.337864051, -3893908.551300427
-4147935.4842662113, 2866467.9397376617, -3893913.1364391586
-4147936.0740533522, 2866470.5642228634, -3893910.3660563785
-4147936.14341069, 2866471.70379536, -3893909.476268336
-4147936.261976051, 2866472.8796154237, -3893908.6369235334
-4147934.6949390923, 2866473.97998433, -3893909.55590906
-4147934.1217440865, 2866473.583871881, -3893910.452053424
-4147935.5702154837, 2866471.3076832257, -3893910.3724126816
-4147935.027335552, 2866469.8408786003, -3893912.2466514683
-4147933.805798427, 2866466.779817478, -3893915.857839962
-4147933.4494936722, 2866469.842137746, -3893914.1107613877
-4147933.5970759997, 2866474.3151788916, -3893910.439714717
-4147931.457365164, 2866472.836508607, -3893914.1601162585
-4147934.6904641557, 2866475.070776587, -3893908.6002813303
-4147934.1184439417, 2866474.6754758395, -3893909.4945894415
-4147935.048054948, 2866475.317893566, -3893907.50331933
-4147933.5493270736, 2866475.3738245936, -3893909.439252225
-4147934.12134721, 2866475.769125438, -3893908.5449441266
-4147933.145064436, 2866475.094454425, -3893910.4950519465
-4147931.021313607, 2866474.7184556327, -3893913.2781474306
-4147930.3423389923, 2866473.1575999963, -3893915.0237638284
-4147930.344589671, 2866472.0675130836, -3893915.9812271963
-4147931.212455635, 2866468.296210805, -3893917.739181566
-4147930.203336547, 2866469.784373366, -3893917.7515202956
-4147932.255873451, 2866467.92563343, -3893916.8078583335
-4147933.2994505274, 2866466.42990123, -3893916.8142146473
-4147931.9631633745, 2866467.7233533557, -3893917.9661394022
-4147932.9868527646, 2866467.3391422685, -3893918.451088847
-4147931.8445406393, 2866467.641377989, -3893919.2918949584
-4147931.4316971553, 2866468.4477197947, -3893919.384248497
-4147930.6534340596, 2866469.0037763324, -3893919.132239244
-4147930.0977695263, 2866469.711420192, -3893919.089614534
-4147929.398492856, 2866470.319819347, -3893918.911263772
-4147929.2266582074, 2866471.2949544704, -3893917.7945188973
-4147929.2750602975, 2866472.4200452454, -3893916.8878731043
-4147929.8470815327, 2866472.815346849, -3893915.9935659203
-4147929.8511606664, 2866473.9098081877, -3893915.042084959
-4147928.8487646566, 2866473.2170910705, -3893916.9675139743
-4147929.342847627, 2866473.558532704, -3893915.9995483314
-4147928.8976866007, 2866472.159256977, -3893917.9661394022
-4147928.646736422, 2866470.8941932567, -3893918.684305884
-4147930.1100863153, 2866469.7199318353, -3893920.5361733036
-4147928.0747147202, 2866470.4988914807, -3893919.578612704
-4147928.82647105, 2866469.92451765, -3893919.8055706434
-4147930.848134168, 2866469.138325792, -3893920.75116641
-4147931.4806175237, 2866467.389885469, -3893920.3828738714
-4147931.1192053836, 2866468.23176931, -3893920.523834569
-4147930.547183127, 2866467.8364677536, -3893921.4181414824
-4147930.276111949, 2866468.743024111, -3893921.645473375
-4147928.774300728, 2866469.8884647996, -3893921.1911834907
-4147928.499752496, 2866471.8842602107, -3893919.027920874
-4147927.9277308136, 2866471.488958298, -3893919.9222277724
-4147927.621964746, 2866471.277655274, -3893921.0681700157
-4147928.1198682445, 2866470.530095312, -3893921.056205179
-4147928.0220256457, 2866472.645763712, -3893919.0589546547
-4147927.941441421, 2866473.6817172426, -3893918.027459147
-4147927.4500040286, 2866472.250461694, -3893919.9532615603
-4147926.6075629652, 2866472.759925075, -3893921.0745263346
-4147926.7395777768, 2866471.759513585, -3893922.15462881
-4147927.2956382586, 2866471.052143744, -3893922.1976274503
-4147927.8584242486, 2866470.3494216143, -3893922.2469824124
-4147928.564683584, 2866469.7436066633, -3893922.4309418155
-4147929.114413719, 2866469.031862058, -3893922.467958037
-4147930.169029464, 2866467.575140979, -3893922.4986179373
-4147929.611921191, 2866468.284028438, -3893922.455619296
-4147930.908595217, 2866466.9945840286, -3893921.2771807527
-4147930.4714933406, 2866466.692520631, -3893922.3019458926
-4147929.997190217, 2866466.3647489594, -3893923.2886061827
-4147928.500317386, 2866467.5158435, -3893924.2748924927
-4147928.9925429667, 2866466.762118517, -3893924.256571324
-4147928.490168789, 2866468.600471185, -3893923.312909768
-4147928.1030406803, 2866469.42458347, -3893923.429566977
-4147927.026132212, 2866469.774257213, -3893924.3302298994
-4147926.3107719617, 2866471.463182469, -3893923.184287717
-4147925.787152667, 2866472.1929710293, -3893923.1719489736
-4147925.4523685663, 2866470.8699730793, -3893925.2428575475
-4147925.377336731, 2866471.9097629767, -3893924.219555086
-4147927.531018208, 2866469.0292813126, -3893924.323873576
-4147926.1796092675, 2866469.1892583882, -3893926.4029747723
-4147925.5843822714, 2866469.86956136, -3893926.322959836
-4147926.9224724993, 2866467.517098557, -3893926.1390002645
-4147927.4263097094, 2866466.773639743, -3893926.132643938
-4147928.42052016, 2866466.3668165808, -3893925.150877783
-4147929.405386218, 2866465.955777193, -3893924.1642176793
-4147930.5334684993, 2866465.6437084493, -3893923.312909768
-4147930.988781663, 2866465.9583568093, -3893922.308302214
-4147930.9086278174, 2866464.7777017984, -3893923.170079467
-4147930.395157518, 2866464.422863553, -3893924.1197234127
-4147929.883507496, 2866465.1945469044, -3893924.133557765
-4147929.370037111, 2866464.83970846, -3893925.0832016147
-4147928.675967859, 2866465.451705718, -3893926.3476373395
-4147928.375293845, 2866465.2439220888, -3893927.012229307
-4147926.643162368, 2866467.324078421, -3893926.8237828882
-4147926.3988539064, 2866468.246887242, -3893926.126661513
-4147925.909002926, 2866469.002252953, -3893927.095983271
-4147924.769584507, 2866470.398127421, -3893926.984186685
-4147925.1648126016, 2866470.6712542726, -3893926.408957197
-4147925.3656028295, 2866469.718371406, -3893927.064949436
-4147926.205394427, 2866468.11319503, -3893926.8925807867
-4147924.293440382, 2866471.1607238413, -3893927.0167161264
-4147925.227446155, 2866471.806179357, -3893925.5128144184
-4147924.715834037, 2866472.5465070317, -3893925.5128144184
-4147922.792746345, 2866473.400817466, -3893927.047002158
-4147924.963048313, 2866472.717347387, -3893924.3115348294
-4147924.114276477, 2866473.222435251, -3893925.426817077
-4147922.240384611, 2866474.1129843653, -3893927.008490291
-4147923.128234927, 2866473.6326610036, -3893926.4153135233
-4147923.7077617943, 2866474.0331502208, -3893925.5251531675
-4147924.078410941, 2866474.2892919024, -3893924.4405308114
-4147924.9431436346, 2866474.8868761365, -3893922.387943174
-4147923.8140123608, 2866475.20045972, -3893923.23925121
-4147923.5019159243, 2866474.984781531, -3893924.3792109825
-4147922.69864063, 2866475.521310119, -3893925.5374919157
-4147921.7298204685, 2866474.8517944408, -3893927.008490291
-4147922.8224198893, 2866475.606849374, -3893924.219555086
-4147925.2694699485, 2866475.112387976, -3893921.258485696
-4147924.7060303795, 2866475.8169000507, -3893921.2095046462
-4147925.089734357, 2866476.082063536, -3893920.137220879
-4147925.6207327307, 2866475.3551324704, -3893920.1555420305
-4147926.09252571, 2866474.5895283553, -3893920.1188997272
-4147926.991267112, 2866473.025088273, -3893920.002242598
-4147926.7138123843, 2866473.9272336536, -3893918.788624254
-4147926.209973902, 2866474.6706923516, -3893918.794980571
-4147926.8640120714, 2866476.2143160515, -3893917.022851292
-4147927.2870082697, 2866474.323347465, -3893917.892480928
-4147927.3745764573, 2866475.4755050596, -3893917.022851292
-4147928.351256309, 2866473.964924571, -3893916.9798527
-4147927.833313802, 2866474.7008783794, -3893916.9738702876
-4147927.449088606, 2866476.618640435, -3893916.1408828003
-4147928.971804692, 2866475.487646005, -3893915.1770630847
-4147928.9683784456, 2866476.576921237, -3893914.2214359473
-4147928.9232774167, 2866474.360226388, -3893916.085545495
-4147929.46403169, 2866474.733920896, -3893915.158741954
-4147929.9711699523, 2866475.0843846705, -3893914.2031148206
-4147930.0379078845, 2866476.2243892546, -3893913.314789675
-4147929.5210133595, 2866476.958826291, -3893913.308807268
-4147931.057833211, 2866475.835335911, -3893912.357325978
-4147930.0811527227, 2866477.3459173855, -3893912.40032452
-4147929.5381467184, 2866478.0623099077, -3893912.3696646895
-4147930.6662286576, 2866477.7502412, -3893911.5183554348
-4147932.666941429, 2866475.85568538, -3893910.5257117627
-4147931.6965909633, 2866477.370641859, -3893910.5746926884
-4147932.156376977, 2866476.5944973133, -3893910.5257117627
-4147930.071000012, 2866478.430544773, -3893911.4383407743
-4147931.160310577, 2866478.091682498, -3893910.550389176
-4147929.416565928, 2866479.0721752048, -3893911.303362772
-4147929.9885859163, 2866479.4674768504, -3893910.409054901
-4147931.74656082, 2866478.496817832, -3893909.666583493
-4147932.244069964, 2866477.748983713, -3893909.6542447894
-4147932.5412538582, 2866476.860470943, -3893909.451590929
-4147932.915327459, 2866476.0273353597, -3893909.3225953905
-4147933.1132738553, 2866477.255771992, -3893908.5572828273
-4147932.172802452, 2866477.699733454, -3893908.1519751996
-4147930.3928482425, 2866479.746847443, -3893909.3532551997
-4147931.242666657, 2866479.240239515, -3893908.2379722055
-4147930.893655335, 2866480.0929365163, -3893908.391645116
-4147930.3439231976, 2866480.8046813207, -3893908.3546290137
-4147931.4656748944, 2866480.4882378657, -3893907.4973369306
-4147931.8146862644, 2866479.635540746, -3893907.343664055
-4147932.2928099483, 2866478.8743099114, -3893907.313004261
-4147933.2631609356, 2866477.3593531963, -3893907.2640233687
-4147932.744822187, 2866478.095034472, -3893907.2576670693
-4147933.487347508, 2866476.422636294, -3893908.4282873184
-4147933.7218985306, 2866476.584725435, -3893907.2150424765
-4147933.181921073, 2866478.397096839, -3893906.232900904
-4147930.9159426815, 2866481.1999827684, -3893907.460320837
-4147929.0698208786, 2866464.6322412645, -3893926.237336377
-4147928.8763612704, 2866464.4985492183, -3893927.003255668
-4147929.3464705176, 2866463.6981590157, -3893926.9501616373
-4147929.581470802, 2866463.860558065, -3893926.223502019
-4147930.078312872, 2866464.2039052243, -3893925.2551962966
-4147931.591425691, 2866465.24955538, -3893922.38046515
-4147932.1209455263, 2866466.740749087, -3893920.505513417
-4147932.709742822, 2866466.0223784423, -3893920.564589784
-4147932.5956438817, 2866467.068793763, -3893919.519226747
-4147933.0186740854, 2866466.235868157, -3893919.421638594
-4147933.539252619, 2866466.595618611, -3893918.4757663053
-4147940.132099907, 2866507.2320637233, -3893856.5459134136
-4147937.6990778125, 2866509.919528849, -3893856.17762599
-4147936.2536871666, 2866510.0123165017, -3893858.994848035
-4147936.364396656, 2866510.0888243937, -3893857.6645733723
-4147937.0191788957, 2866510.541324078, -3893856.017598561
-4147935.2807672564, 2866510.433855237, -3893858.5588852023
-4147936.231016557, 2866511.090543288, -3893855.7562453537
-4147934.8615203244, 2866511.2357786437, -3893857.2102897363
-4147934.4778283965, 2866510.970620858, -3893858.282575997
-4147933.7666086913, 2866511.5707706627, -3893856.6580453487
-4147935.2258263486, 2866511.4875394227, -3893856.119682535
-4147935.339457028, 2866511.5660661184, -3893855.396183639
-4147934.603378852, 2866512.149037212, -3893855.183062997
-4147934.130135345, 2866512.9158869307, -3893855.219330896
-4147912.923796464, 2866525.7986547085, -3893875.4617070723
-4147912.4709870396, 2866525.2570866607, -3893876.3676079125
-4147912.407964062, 2866525.442174976, -3893876.409110549
-4147912.044842564, 2866525.191230186, -3893877.500838443
-4147911.6244863286, 2866524.6720898254, -3893878.440356779
-4147911.546429632, 2866524.8467886425, -3893878.467651318
-4147911.221406403, 2866524.39353072, -3893879.494320889
-4147910.7414564844, 2866524.29049049, -3893880.576701195
-4147910.8701530835, 2866524.1507877694, -3893880.5972655835
-4147910.1999200215, 2866523.9162472817, -3893881.5027589523
-4147909.7311659637, 2866523.592302294, -3893882.4946558
-4147903.275392575, 2866516.7166831447, -3893902.6072547487
-4147902.3486812, 2866517.167905583, -3893903.648879012
-4147901.678297328, 2866518.027152755, -3893903.599898131
-4147904.330025161, 2866515.259971679, -3893902.6379145295
-4147903.4279810493, 2866515.7304828763, -3893903.7038422907
-4147901.7754912996, 2866516.7717876052, -3893904.545023005
-4147902.500095046, 2866516.180893571, -3893904.7473028726
-4147901.1051075216, 2866517.631034659, -3893904.496042113
-4147901.3850668264, 2866516.5019744895, -3893905.610950626
-4147903.632665217, 2866514.7780432734, -3893904.851620956
-4147902.51025871, 2866515.0962671656, -3893905.7092863326
-4147904.534835568, 2866514.3098608796, -3893903.7838568594
-4147904.7883742074, 2866514.485075167, -3893902.5885597602
-4147905.217569453, 2866514.7816813937, -3893901.559274137
-4147905.441765485, 2866513.844967494, -3893902.7235375764
-4147905.721810733, 2866514.0384997693, -3893901.553291742
-4147905.712901826, 2866512.938451428, -3893903.931173402
-4147904.777242083, 2866513.385731969, -3893904.968277737
-4147903.616717356, 2866513.675372074, -3893905.7889270377
-4147901.468364882, 2866514.376239542, -3893909.032292455
-4147900.8668002887, 2866515.05216264, -3893908.94629539
-4147900.137315019, 2866516.733574507, -3893907.7880145195
-4147900.3107322194, 2866515.759527263, -3893908.903296857
-4147900.3681726702, 2866517.1217561853, -3893906.669400201
-4147900.4898261945, 2866514.7916448624, -3893910.0249354793
-4147899.972529217, 2866515.5258031706, -3893910.0185791734
-4147901.667892438, 2866513.4202368474, -3893910.1722522248
-4147901.221155056, 2866514.2053988106, -3893910.233571885
-4147903.540701677, 2866512.5311897807, -3893908.107325288
-4147904.439039584, 2866513.1520086695, -3893906.0835602577
-4147903.867023543, 2866512.756702671, -3893906.977867793
-4147905.0416523213, 2866512.4745678385, -3893906.1695572636
-4147906.013860282, 2866512.0547863706, -3893905.1709315046
-4147904.4696361967, 2866512.0792619335, -3893907.0638648183
-4147904.2473631944, 2866511.925654672, -3893908.2916580853
-4147903.25432525, 2866512.333282185, -3893909.271588636
-4147902.3343389286, 2866512.789152036, -3893910.31956897
-4147901.1920246063, 2866513.091376225, -3893911.160375258
-4147900.6804051194, 2866513.8316996093, -3893911.160375258
-4147899.834523452, 2866515.4304306516, -3893911.326013159
-4147900.098226168, 2866514.521019453, -3893911.0926992754
-4147900.4070837838, 2866513.642813845, -3893912.336977226
-4147899.77307829, 2866514.2963175336, -3893912.220320258
-4147900.7758833747, 2866512.8037911947, -3893912.2019991316
-4147903.0719974847, 2866512.20728002, -3893910.5341877816
-4147905.064474746, 2866511.3986902405, -3893907.143505542
-4147904.7579339407, 2866511.186847708, -3893908.2916580853
-4147905.6364909527, 2866511.7939960514, -3893906.2491979697
-4147906.095235002, 2866511.0193727617, -3893906.200217066
-4147907.19825575, 2866510.6877507763, -3893905.32423048
-4147906.798925814, 2866511.5056753494, -3893903.992492978
-4147908.262631436, 2866510.3316634707, -3893904.409765215
-4147909.0401920564, 2866509.7773655993, -3893903.227180565
-4147907.6550771557, 2866511.003448158, -3893902.8831927776
-4147908.3800757946, 2866510.412826179, -3893903.085846452
-4147906.6396127976, 2866512.487227974, -3893902.889549074
-4147907.1826247815, 2866511.7708398188, -3893902.920208855
-4147906.2491882825, 2866512.2174155493, -3893903.9554768926
-4147905.8560615866, 2866513.0373855247, -3893902.631558234
-4147907.669976968, 2866512.1076363563, -3893901.9458864094
-4147906.330753656, 2866513.365433232, -3893901.645271064
-4147908.5687321746, 2866510.5432016426, -3893901.829229708
-4147908.1558806035, 2866511.349540384, -3893901.9215829293
-4147909.1315250206, 2866509.8404833856, -3893901.8785844664
-4147909.5518108183, 2866509.037040724, -3893903.227180565
-4147909.656199381, 2866509.10918086, -3893901.890923156
-4147909.0968212634, 2866510.9081501258, -3893900.890460801
-4147910.2420497015, 2866509.514046303, -3893901.006743575
-4147908.670518432, 2866511.7051931904, -3893900.9701014147
-4147907.4406257886, 2866513.040787623, -3893900.7738041263
-4147908.029134609, 2866512.3558409475, -3893900.847462347
-4147911.29892018, 2866509.1527715167, -3893900.0881319754
-4147910.7854568097, 2866508.7979308884, -3893901.037777242
-4147911.4843440335, 2866508.189263515, -3893901.2157534496
-4147911.718496893, 2866508.351080153, -3893900.0021350877
-4147912.2040042104, 2866507.5927100745, -3893899.97745772
-4147912.7731265626, 2866506.8943656096, -3893900.0327948476
-4147913.231869639, 2866506.1197411045, -3893899.9838140113
-4147914.0086944886, 2866505.5649339044, -3893900.235448383
-4147914.8324033143, 2866505.040285159, -3893899.095488179
-4147915.3560284413, 2866504.310498662, -3893899.1078268606
-4147917.12164055, 2866506.622311391, -3893895.5164176915
-4147915.944535853, 2866503.6255504116, -3893899.181485047
-4147918.516936255, 2866502.1260731476, -3893898.729125699
-4147918.905118737, 2866501.300444445, -3893898.612469105
-4147919.552178139, 2866500.6559593235, -3893898.7414643774
-4147919.6921033775, 2866499.6610093187, -3893899.8260876574
-4147920.2686028043, 2866498.9655208015, -3893899.8874071627
-4147900.4052385935, 2866512.5476476494, -3893913.2866215217
-4147900.140487819, 2866513.4585758224, -3893913.519935512
-4147899.668687697, 2866514.224175692, -3893913.5565777733
-4147898.805682474, 2866514.7194229956, -3893914.6613576855
-4147899.5030456157, 2866515.2013541623, -3893912.447651786
-4147898.7508871555, 2866515.7754466496, -3893912.220320258
-4147897.840613725, 2866515.3750191983, -3893915.7687880187
-4147898.642763339, 2866515.929366072, -3893912.219198556
-4147898.552141693, 2866514.544206961, -3893915.856654706
-4147899.258021417, 2866516.1259152717, -3893911.2646934846
-4147899.539915041, 2866516.5493666716, -3893910.1943123466
-4147899.6492257495, 2866516.3962674327, -3893910.1965557486
